Name;ISIN;Symbol;Market;"Trading Currency";Open;High;Low;Last;"Last Date/Time";"Time Zone";Volume;Turnover
"AUSTEVOLL SEAFOOD";NO0010073489;AUSS;"Oslo B�rs";NOK;108.40;108.80;105.90;105.90;"10/01/22 16:25";CET;237049;25319112.50
"AUTOSTORE HOLDINGS";BMG0670A1099;AUTO;"Oslo B�rs";NOK;37.485;37.55;35.61;36.58;"10/01/22 16:28";CET;5987357;218409476.52
"AVANCE GAS HOLDING";BMG067231032;AGAS;"Oslo B�rs";NOK;35.00;35.82;35.00;35.38;"10/01/22 16:25";CET;22829;807989.96
AVANTIUM;NL0012047823;AVTX;"Euronext Amsterdam, Brussels";EUR;4.97;4.97;4.68;4.75;"10/01/22 17:35";CET;220725;1061484.43
"AVENIR TELECOM";FR0013529815;AVT;"Euronext Paris";EUR;0.027;0.0278;0.0256;0.0263;"10/01/22 17:38";CET;5531666;147590.40
"AWILCO DRILLING";GB00B5LJSC86;AWDR;"Oslo B�rs";NOK;3.44;3.44;3.35;3.35;"10/01/22 15:41";CET;6700;22535.00
"AWILCO LNG";NO0010607971;ALNG;"Euronext Expand Oslo";NOK;5.34;5.38;5.00;5.08;"10/01/22 16:26";CET;1098618;5634562.16
AXA;FR0000120628;CS;"Euronext Paris";EUR;27.48;27.665;27.38;27.405;"10/01/22 17:36";CET;5510729;151559638.03
"AXA NV22";FR00140074K5;CSNV;"Euronext Paris";EUR;25.97;25.97;25.97;25.97;"10/01/22 11:49";CET;12750;331117.50
AXACTOR;NO0010840515;ACR;"Oslo B�rs";NOK;7.37;7.47;7.205;7.24;"10/01/22 16:28";CET;514719;3769701.57
"AXWAY SOFTWARE";FR0011040500;AXW;"Euronext Paris";EUR;26.00;26.00;25.60;25.70;"10/01/22 17:35";CET;543;13979.50
"AYFIE GROUP";NO0010793243;AYFIE;"Euronext Growth Oslo";NOK;1.36;1.36;1.305;1.31;"10/01/22 16:07";CET;38216;50128.56
"AZ LEASING";IT0004812258;MLAZL;"Euronext Access Paris";EUR;0.57;0.57;0.57;0.57;"10/11/20 16:30";CET;303;172.71
"AZELIS GROUP";BE0974400328;AZE;"Euronext Brussels";EUR;23.815;23.915;21.94;22.56;"10/01/22 17:35";CET;84512;1904101.86
"AZOREAN TECH";PTAZR0AM0006;MLAAT;"Euronext Access Paris";EUR;0.33;0.33;0.33;0.33;"07/01/22 11:30";CET;2000;660.00
"B&S Group";LU1789205884;BSGR;"Euronext Amsterdam";EUR;7.23;7.29;7.00;7.04;"10/01/22 17:35";CET;63355;449390.40
B.COM.PORTUGUES;PTBCP0AM0015;BCP;"Euronext Lisbon";EUR;0.1626;0.1656;0.1619;0.163;"10/01/22 22:35";BST;105834985;17324350.08
B2HOLDING;NO0010633951;B2H;"Oslo B�rs";NOK;10.10;10.20;9.98;9.98;"10/01/22 16:25";CET;221239;2221694.39
BAIKOWSKI;FR0013384369;ALBKK;"Euronext Growth Paris";EUR;21.60;21.60;21.60;21.60;"10/01/22 11:55";CET;22;475.20
"BAINS MER MONACO";MC0000031187;BAIN;"Euronext Paris";EUR;68.60;68.60;67.60;67.60;"10/01/22 17:35";CET;1289;88031.00
BAKKAFROST;FO0000000179;BAKKA;"Oslo B�rs";NOK;569.60;569.60;560.00;563.40;"10/01/22 16:27";CET;59255;33431695.60
"BALTA GROUP";BE0974314461;BALTA;"Euronext Brussels";EUR;3.05;3.18;3.02;3.18;"10/01/22 17:35";CET;29739;93922.58
"BALTIC SEA PROP";NO0010810476;BALT;"Euronext Growth Oslo";NOK;54.00;54.00;50.50;50.50;"30/12/21 09:08";CET;2;104.50
BALYO;FR0013258399;BALYO;"Euronext Paris";EUR;1.362;1.376;1.276;1.286;"10/01/22 17:35";CET;237003;309475.89
"BAM GROEP KON";NL0000337319;BAMNB;"Euronext Amsterdam";EUR;2.82;2.828;2.728;2.74;"10/01/22 17:38";CET;1071833;2966142.94
"BANCO BILBAO VIZC.";ES0113211835;BBV;"Traded not listed Brussels";EUR;5.40;5.40;5.40;5.40;"04/01/22 15:25";CET;1390;7506.00
"BANCO SANTANDER";ES0113900J37;SANTA;"Traded not listed Brussels";EUR;3.12;3.15;3.10;3.10;"10/01/22 16:23";CET;16900;52789.53
"BANIMMO A";BE0003870871;BANI;"Euronext Brussels";EUR;3.86;3.88;3.76;3.86;"10/01/22 16:24";CET;6332;24161.72
"BANK OF IR NC PREF";IE0000730790;DD7E;"Euronext Dublin";EUR;21.00;-;-;21.00;"11/03/20 21:18";IST;-;-
"BANK OF IR NCP STF";IE0000730808;DD7D;"Euronext Dublin";EUR;17.00;-;-;17.00;"11/09/19 14:39";IST;-;-
"BANK OF IRELAND GP";IE00BD1RP616;BIRG;"Euronext Dublin";EUR;5.494;5.528;5.434;5.508;"10/01/22 21:00";IST;2495848;13707009.85
"BARBARA BUI";FR0000062788;BUI;"Euronext Paris";EUR;8.70;8.70;8.70;8.70;"07/01/22 11:30";CET;72;626.40
BARCO;BE0974362940;BAR;"Euronext Brussels";EUR;19.61;19.96;19.28;19.44;"10/01/22 17:35";CET;146156;2856390.07
"BARINGS CORE SPAIN";ES0105362000;MLBAR;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
"BARRAMUNDI GROUP";SGXZ33675836;BARRA;"Euronext Growth Oslo";NOK;14.00;14.00;14.00;14.00;"06/01/22 13:59";CET;65;910.00
BASIC-FIT;NL0011872650;BFIT;"Euronext Amsterdam";EUR;43.50;43.62;42.26;42.28;"10/01/22 17:35";CET;119213;5085324.62
"BASILIX CERT";BE0003674851;BAS;"Euronext Brussels";EUR;12.70;12.70;12.70;12.70;"30/12/21 11:30";CET;10;127.00
BASSAC;FR0004023208;BASS;"Euronext Paris";EUR;70.00;70.40;68.40;70.20;"10/01/22 16:59";CET;184;12730.20
"BASTIDE LE CONFORT";FR0000035370;BLC;"Euronext Paris";EUR;47.40;47.50;46.15;46.70;"10/01/22 17:35";CET;7139;333555.50
"BATLA MINERALS";FR0010436170;MLBAT;"Euronext Access Paris";EUR;0.64;0.64;0.64;0.64;"10/01/22 11:30";CET;1;0.64
"BD MULTI MEDIA";FR0000035305;ALBDM;"Euronext Growth Paris";EUR;8.75;9.50;8.70;8.80;"10/01/22 17:35";CET;31997;289372.75
"BE SEMICONDUCTOR";NL0012866412;BESI;"Euronext Amsterdam";EUR;72.52;73.30;68.80;69.58;"10/01/22 17:39";CET;998261;70730667.62
BEACONSMIND;CH0451123589;MLBMD;"Euronext Access Paris";EUR;9.00;9.00;9.00;9.00;"22/12/21 12:50";CET;165;1485.00
"BEAULIEU-AV. CERT";BE0003661726;BEAB;"Euronext Brussels";EUR;5.50;5.50;5.50;5.50;"07/01/22 11:30";CET;4;22.00
"BEBO HEALTH";CH1148983609;MLBBO;"Euronext Access Paris";EUR;-;-;-;-;-;CET;-;-
BEFIMMO;BE0003678894;BEFB;"Euronext Brussels";EUR;33.80;33.85;33.50;33.70;"10/01/22 17:36";CET;25632;863547.80
BEKAERT;BE0974258874;BEKB;"Euronext Brussels";EUR;42.50;43.24;42.26;42.48;"10/01/22 17:35";CET;135638;5778596.06
BEL;FR0000121857;FBEL;"Euronext Paris";EUR;550.00;550.00;550.00;550.00;"10/01/22 17:06";CET;39445;21694750.00
BELIEVE;FR0014003FE9;BLV;"Euronext Paris";EUR;16.90;16.98;16.54;16.70;"10/01/22 17:36";CET;47298;791916.61
BELRECA;BE0020575115;BELR;"Euronext Brussels";EUR;158.00;158.00;158.00;158.00;"04/01/22 16:30";CET;214;33812.00
BELSHIPS;NO0003094104;BELCO;"Oslo B�rs";NOK;13.70;13.80;13.10;13.10;"10/01/22 16:25";CET;901852;12099151.00
BELUGA;BE0003723377;BELU;"Euronext Brussels";EUR;2.78;2.78;2.78;2.78;"06/01/22 16:30";CET;200;556.00
"BEM INVEST";BE0046318490;-;"Euronext Expert Market";EUR;14.00;14.00;14.00;14.00;"21/02/17 11:30";CET;5;70.00
BENETEAU;FR0000035164;BEN;"Euronext Paris";EUR;16.10;16.10;15.50;15.50;"10/01/22 17:35";CET;103966;1643161.80
BENFICA;PTSLB0AM0010;SLBEN;"Euronext Lisbon";EUR;4.55;4.65;4.44;4.50;"10/01/22 22:03";BST;505;2279.02
"BERGEN CARBON SOL";NO0010950249;BCS;"Euronext Growth Oslo";NOK;79.00;80.33;73.11;74.55;"10/01/22 16:28";CET;395362;29911037.43
BERGENBIO;NO0010650013;BGBIO;"Oslo B�rs";NOK;20.50;20.86;20.32;20.34;"10/01/22 16:25";CET;157294;3228598.26
"BERNARD LOISEAU";FR0000066961;ALDBL;"Euronext Growth Paris";EUR;3.30;3.30;3.30;3.30;"06/01/22 11:30";CET;25;82.50
"BETER BED";NL0000339703;BBED;"Euronext Amsterdam";EUR;5.10;5.16;4.965;5.08;"10/01/22 17:35";CET;36148;183070.04
"BEVER HOLDING";NL0000285278;BEVER;"Euronext Amsterdam";EUR;3.74;3.74;3.74;3.74;"10/01/22 11:30";CET;250;935.00
BEWI;NO0010890965;BEWI;"Oslo B�rs";NOK;79.60;79.80;71.80;73.60;"10/01/22 16:29";CET;219267;16460636.20
"BGL BNP PARIBAS";LU0097891112;-;"Euronext Expert Market";EUR;74.50;74.50;74.50;74.50;"24/12/19 11:30";CET;7;521.50
BHA;BE0032095854;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
BIC;FR0000120966;BB;"Euronext Paris";EUR;48.48;48.52;47.38;47.74;"10/01/22 17:35";CET;37888;1810067.78
"BIGBEN INTERACTIVE";FR0000074072;BIG;"Euronext Paris";EUR;16.60;16.60;16.24;16.60;"10/01/22 17:36";CET;25396;417201.64
BIL;LU0006040975;-;"Euronext Expert Market";EUR;386.10;386.10;386.10;386.10;"04/04/17 11:30";CET;1;386.10
BILENDI;FR0004174233;ALBLD;"Euronext Growth Paris";EUR;22.80;24.00;22.10;22.50;"10/01/22 17:35";CET;10288;237618.50
"BIO-UV GROUP";FR0013345493;ALTUV;"Euronext Growth Paris";EUR;5.26;5.26;5.15;5.16;"10/01/22 17:35";CET;13821;71742.80
BIOCARTIS;BE0974281132;BCART;"Euronext Brussels";EUR;3.70;3.70;3.61;3.615;"10/01/22 17:35";CET;140358;512361.54
BIOCORP;FR0012788065;ALCOR;"Euronext Growth Paris";EUR;29.60;29.60;29.00;29.10;"10/01/22 15:54";CET;3279;95306.20
"BIOFISH HOLDING";NO0010955198;BFISH;"Euronext Growth Oslo";NOK;13.50;13.50;12.50;12.776;"10/01/22 15:57";CET;9703;124029.02
BIOMERIEUX;FR0013280286;BIM;"Euronext Paris";EUR;113.05;113.20;106.35;106.85;"10/01/22 17:35";CET;121485;13126028.40
BIOPHYTIS;FR0012816825;ALBPS;"Euronext Growth Paris";EUR;0.465;0.4651;0.45;0.4514;"10/01/22 17:35";CET;709238;323254.16
"BIOPHYTIS BSA";FR0013507290;BPSBS;"Euronext Growth Paris";EUR;0.337;0.337;0.337;0.337;"05/01/22 10:24";CET;357;120.31
BIOSYNEX;FR0011005933;ALBIO;"Euronext Growth Paris";EUR;26.00;26.50;25.18;25.56;"10/01/22 17:35";CET;149379;3873812.04
BIOTALYS;BE0974386188;BTLS;"Euronext Brussels";EUR;7.24;7.24;7.20;7.24;"10/01/22 17:20";CET;3857;27860.40
"BIP INV. PARTNERS";LU0110790085;-;"Euronext Expert Market";EUR;13.30;13.30;13.30;13.30;"20/07/21 11:30";CET;1088;14470.40
"BLACK SEA PROPERTY";NO0010755101;BSP;"Euronext Growth Oslo";NOK;1.75;1.79;1.60;1.73;"10/01/22 15:36";CET;54330;93210.50
BLEECKER;FR0000062150;BLEE;"Euronext Paris";EUR;180.00;180.00;180.00;180.00;"10/01/22 17:20";CET;34;6120.00
"BLUE SHARK POWER";FR0013340973;MLBSP;"Euronext Access Paris";EUR;3.78;3.78;3.78;3.78;"25/08/21 16:30";CET;2000;7560.00
BLUELINEA;FR0011041011;ALBLU;"Euronext Growth Paris";EUR;2.69;2.69;2.59;2.60;"10/01/22 17:26";CET;4579;12005.45
"BLUELINEA BSA Y";FR0013480985;BLUBT;"Euronext Growth Paris";EUR;1.15;1.15;1.15;1.15;"20/12/21 09:00";CET;20;23.00
"BNP PARIBAS ACT.A";FR0000131104;BNP;"Euronext Paris";EUR;64.70;64.90;63.83;64.00;"10/01/22 17:30";CET;3137609;201636573.38
"BNP PARIBAS FORTIS";BE0172505399;-;"Euronext Expert Market";EUR;27.00;27.00;27.00;27.00;"28/12/21 11:30";CET;60;1620.00
"BOA CONCEPT";FR0011365907;ALBOA;"Euronext Growth Paris";EUR;24.55;25.50;24.55;25.20;"10/01/22 17:04";CET;1670;41960.65
"BODY ONE";FR0010106039;MLONE;"Euronext Access Paris";EUR;0.34;0.34;0.34;0.34;"10/01/22 11:38";CET;3;1.02
"BOEING COMPANY";US0970231058;BOEI;"Traded not listed Brussels";USD;190.00;190.00;190.00;190.00;"20/12/21 13:07";CET;20;3800.00
BOIRON;FR0000061129;BOI;"Euronext Paris";EUR;37.25;37.30;35.75;35.95;"10/01/22 17:35";CET;7100;257264.10
"BOIS DU LUC";BE0156880313;-;"Euronext Expert Market";EUR;20.75;20.75;20.75;20.75;"18/08/15 11:30";CET;410;8507.50
"BOIS DU LUC 10E";BE0156881329;-;"Euronext Expert Market";EUR;2.77;2.77;2.77;2.77;"25/08/15 11:30";CET;3;8.31
BOLLORE;FR0000039299;BOL;"Euronext Paris";EUR;4.832;4.89;4.802;4.816;"10/01/22 17:35";CET;1032641;4995796.10
BONDUELLE;FR0000063935;BON;"Euronext Paris";EUR;20.95;21.05;20.55;20.85;"10/01/22 17:35";CET;12281;255403.10
"BONE THERAPEUTICS";BE0974280126;BOTHE;"Euronext Brussels, Paris";EUR;0.68;0.68;0.653;0.68;"10/01/22 17:35";CET;29461;19470.77
BONHEUR;NO0003110603;BONHR;"Oslo B�rs";NOK;365.00;365.00;341.50;341.50;"10/01/22 16:25";CET;17390;6111652.00
BOOSTHEAT;FR0011814938;ALBOO;"Euronext Growth Paris";EUR;1.04;1.44;0.971;1.128;"10/01/22 17:35";CET;1152989;1387386.28
BORGESTAD;NO0003111700;BOR;"Oslo B�rs";NOK;9.22;9.30;9.20;9.20;"10/01/22 16:05";CET;27897;257035.44
"BORR DRILLING";BMG1466R1732;BORR;"Oslo B�rs";NOK;20.165;20.65;19.388;19.50;"10/01/22 16:25";CET;1299189;25983950.07
BORREGAARD;NO0010657505;BRG;"Oslo B�rs";NOK;216.00;216.00;206.50;208.50;"10/01/22 16:25";CET;38807;8100407.50
"BOSKALIS WESTMIN";NL0000852580;BOKA;"Euronext Amsterdam";EUR;26.30;26.30;25.92;26.08;"10/01/22 17:35";CET;159976;4172217.58
BOUFFIOULX-St-NICO;BE0014799556;-;"Euronext Expert Market";EUR;11.50;11.50;11.50;11.50;"19/05/20 11:30";CET;7;80.50
"BOURRELIER GROUP";FR0000054421;ALBOU;"Euronext Growth Paris";EUR;48.00;48.00;48.00;48.00;"07/01/22 16:30";CET;2;96.00
"BOURSE DIRECT";FR0000074254;BSD;"Euronext Paris";EUR;2.81;2.87;2.80;2.87;"10/01/22 17:25";CET;7116;20284.17
"BOUSSARD GAVAUDAN";GG00B1FQG453;BGHL;"Euronext Amsterdam";EUR;23.40;23.40;23.30;23.30;"10/01/22 17:39";CET;9352;218501.60
"BOUSSARD GHL GBP";GG00B39VMM07;BGHS;"Euronext Amsterdam";GBP;10.00;10.00;10.00;10.00;"21/12/10 11:50";CET;188;1880.00
BOUVET;NO0010360266;BOUV;"Oslo B�rs";NOK;72.00;72.00;68.90;69.50;"10/01/22 16:25";CET;21161;1490519.80
BOUYGUES;FR0000120503;EN;"Euronext Paris";EUR;32.35;32.55;32.18;32.30;"10/01/22 17:36";CET;679618;21974222.58
"BOUYGUES NV22";FR0014006U75;ENNV;"Euronext Paris";EUR;-;-;-;-;-;CET;-;-
BPOST;BE0974268972;BPOST;"Euronext Brussels";EUR;7.89;7.90;7.63;7.67;"10/01/22 17:35";CET;356625;2754222.96
"BQUE NAT. BELGIQUE";BE0003008019;BNB;"Euronext Brussels";EUR;1655.00;1665.00;1650.00;1655.00;"10/01/22 17:35";CET;88;145580.00
BRABANK;NO0010167331;BRA;"Euronext Growth Oslo";NOK;10.00;10.15;8.98;9.20;"10/01/22 16:25";CET;51558;491171.07
BREDERODE;LU1068091351;BREB;"Euronext Brussels";EUR;128.20;129.00;124.20;124.80;"10/01/22 17:35";CET;7176;906618.60
"BRIGADE M3 SHA";KYG137071075;BACE;"Euronext Amsterdam";USD;-;-;-;-;-;CET;-;-
"BRIGADE M3 UNITS";KYG137071158;BACEU;"Euronext Amsterdam";USD;9.85;9.85;9.85;9.85;"24/12/21 10:49";CET;17500;172375.00
"BRILL KON";NL0000442523;BRILL;"Euronext Amsterdam";EUR;23.60;23.60;23.40;23.40;"10/01/22 14:05";CET;2;47.00
BROUX-KIGGEN;BE6326475389;-;"Euronext Expert Market";EUR;85.00;85.00;85.00;85.00;"15/06/21 11:30";CET;395;33575.00
"BRUNEL INTERNAT";NL0010776944;BRNL;"Euronext Amsterdam";EUR;11.32;11.32;10.96;11.02;"10/01/22 17:35";CET;91223;1013858.54
"BUREAU VERITAS";FR0006174348;BVI;"Euronext Paris";EUR;27.97;28.00;27.26;27.43;"10/01/22 17:38";CET;809778;22248025.32
BURELLE;FR0000061137;BUR;"Euronext Paris";EUR;690.00;690.00;676.00;684.00;"10/01/22 17:35";CET;70;47934.00
"BW ENERGY LIMITED";BMG0702P1086;BWE;"Oslo B�rs";NOK;21.30;21.30;20.10;20.15;"10/01/22 16:28";CET;419228;8594687.60
"BW Epic Kosan";SGXZ80461361;BWEK;"Euronext Growth Oslo";NOK;21.00;21.60;21.00;21.60;"10/01/22 14:14";CET;366;7689.60
"BW IDEOL";NO0010947385;BWIDL;"Euronext Growth Oslo";NOK;28.00;28.00;26.005;27.00;"10/01/22 15:29";CET;6358;175877.60
"BW LPG";BMG173841013;BWLPG;"Oslo B�rs";NOK;49.88;49.90;49.00;49.46;"10/01/22 16:25";CET;231771;11444274.60
"BW OFFSHORE LTD";BMG1738J1247;BWO;"Oslo B�rs";NOK;27.50;28.46;27.50;28.00;"10/01/22 16:25";CET;408907;11473713.86
BYGGMA;NO0003087603;BMA;"Oslo B�rs";NOK;28.60;28.60;27.40;28.00;"10/01/22 16:15";CET;8100;224756.80
"CA TOULOUSE 31 CCI";FR0000045544;CAT31;"Euronext Paris";EUR;87.47;88.48;87.01;88.43;"10/01/22 16:29";CET;574;50355.96
"CABASSE GROUP";FR0013530102;ALCG;"Euronext Growth Paris";EUR;4.25;4.255;4.185;4.215;"10/01/22 17:06";CET;3419;14453.48
CADELER;DK0061412772;CADLR;"Oslo B�rs";NOK;34.585;34.585;32.80;32.90;"10/01/22 16:25";CET;232456;7731672.50
CAFOM;FR0010151589;CAFO;"Euronext Paris";EUR;13.85;13.95;13.75;13.95;"10/01/22 17:09";CET;337;4666.05
CAIRE;FR0010781377;MLAAE;"Euronext Access Paris";EUR;8.25;8.25;8.25;8.25;"05/01/22 11:30";CET;2;16.50
"CAIRN HOMES PLC";IE00BWY4ZF18;C5H;"Euronext Dublin";EUR;1.162;1.172;1.144;1.166;"10/01/22 21:00";IST;200471;232514.79
CAMBI;NO0010078850;CAMBI;"Euronext Growth Oslo";NOK;9.399;9.399;8.801;8.801;"10/01/22 16:25";CET;2069;18876.94
"CAMBODGE NOM.";FR0000079659;CBDG;"Euronext Paris";EUR;7150.00;7150.00;7150.00;7150.00;"03/01/22 16:30";CET;2;14300.00
CAMPINE;BE0003825420;CAMB;"Euronext Brussels";EUR;39.20;40.00;39.20;40.00;"10/01/22 16:30";CET;724;28740.80
"CANDELA INVEST";BE0974298300;CAND;"Euronext Growth Brussels";EUR;3.80;3.80;3.80;3.80;"10/01/22 16:32";CET;1159;4404.20
CAPELLI;FR0012969095;CAPLI;"Euronext Paris";EUR;25.00;25.00;24.50;24.70;"10/01/22 17:13";CET;630;15705.00
CAPGEMINI;FR0000125338;CAP;"Euronext Paris";EUR;200.40;200.40;193.40;194.45;"10/01/22 17:36";CET;393795;77095510.70
CARASENT;NO0010123060;CARA;"Oslo B�rs";NOK;36.40;36.90;35.00;35.75;"10/01/22 16:25";CET;80969;2876084.00
CARBIOS;FR0011648716;ALCRB;"Euronext Growth Paris";EUR;41.00;41.44;39.02;39.30;"10/01/22 17:35";CET;45629;1826460.50
"CARBON TRANSITION";NO0010778095;CARBN;"Euronext Expand Oslo";NOK;1.28;1.28;1.252;1.262;"10/01/22 16:26";CET;252082;317796.58
"CARE PROPERTY INV.";BE0974273055;CPINV;"Euronext Brussels";EUR;26.10;26.35;25.95;26.20;"10/01/22 17:35";CET;42638;1111960.95
CARMAT;FR0010907956;ALCAR;"Euronext Growth Paris";EUR;20.10;20.20;19.52;19.88;"10/01/22 17:35";CET;30684;604382.81
CARMILA;FR0010828137;CARM;"Euronext Paris";EUR;14.40;14.68;14.38;14.64;"10/01/22 17:35";CET;43856;638710.68
"CARPINIENNE PART.";FR0000064156;CARP;"Euronext Paris";EUR;30.00;30.00;30.00;30.00;"22/12/21 11:30";CET;9;270.00
CARREFOUR;FR0000120172;CA;"Euronext Paris";EUR;18.32;18.455;17.67;17.67;"10/01/22 17:37";CET;4188307;75074966.63
"CASINO GUICHARD";FR0000125585;CO;"Euronext Paris";EUR;23.87;24.02;23.59;23.61;"10/01/22 17:38";CET;170420;4046601.22
CAST;FR0000072894;CAS;"Euronext Paris";EUR;4.66;4.66;4.55;4.55;"10/01/22 17:07";CET;545;2481.55
"CATANA GROUP";FR0010193052;CATG;"Euronext Paris";EUR;6.84;6.88;6.50;6.57;"10/01/22 17:35";CET;155544;1035842.62
"CATERING INTL SCES";FR0000064446;CTRG;"Euronext Paris";EUR;12.95;13.00;12.50;12.70;"10/01/22 17:21";CET;5853;74434.90
"CATERPILLAR INC";US1491231015;CATR;"Euronext Paris";EUR;197.90;197.90;197.90;197.90;"10/01/22 09:00";CET;2;395.80
CBI;FR0014007LW0;ALCBI;"Euronext Growth Paris";EUR;3.36;4.70;3.06;3.4795;"10/01/22 17:35";CET;109928;438020.35
"CBO TERRITORIA";FR0010193979;CBOT;"Euronext Paris";EUR;3.70;3.70;3.67;3.70;"10/01/22 17:35";CET;24295;89711.85
"CBRE H2O";NL0012237614;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
CECURITY.COM;FR0010717579;MLCEC;"Euronext Access Paris";EUR;0.83;0.83;0.83;0.83;"09/09/21 11:41";CET;2843;2359.69
CEGEDIM;FR0000053506;CGM;"Euronext Paris";EUR;24.90;25.90;24.70;25.70;"10/01/22 17:35";CET;18172;461851.90
CELLECTIS;FR0010425595;ALCLS;"Euronext Growth Paris";EUR;6.96;7.575;6.585;6.98;"10/01/22 17:35";CET;440153;3101130.80
"CELYAD ONCOLOGY";BE0974260896;CYAD;"Euronext Brussels, Paris";EUR;3.48;3.555;3.46;3.51;"10/01/22 17:35";CET;38264;134090.73
CENERGY;BE0974303357;CENER;"Euronext Brussels";EUR;3.20;3.20;3.13;3.13;"10/01/22 16:05";CET;1901;5989.16
"CERINNOV GROUP";FR0013178712;ALPCV;"Euronext Growth Paris";EUR;1.422;1.562;1.422;1.56;"10/01/22 17:35";CET;94942;144498.05
CESAR;FR0013297165;ALCES;"Euronext Growth Paris";EUR;0.119;0.119;0.119;0.119;"10/01/22 11:30";CET;540;64.26
"CESYNT A SHARES";IT0005402034;MLCSA;"Euronext Access Paris";EUR;1.80;1.80;1.80;1.80;"01/04/21 17:04";CET;190;342.00
"CESYNT B SHARES";IT0005398877;MLCSB;"Euronext Access Paris";EUR;1.80;1.80;1.80;1.80;"15/12/20 11:30";CET;100;180.00
CFE;BE0003883031;CFEB;"Euronext Brussels";EUR;127.80;128.80;127.00;127.80;"10/01/22 17:40";CET;16051;2050250.40
CFI;FR0000037475;CFI;"Euronext Paris";EUR;0.935;0.935;0.935;0.935;"27/12/21 11:30";CET;434;405.80
"CFM INDOSUEZWEALTH";MC0010000826;MLCFM;"Euronext Access Paris";EUR;990.00;990.00;990.00;990.00;"31/12/21 11:30";CET;2;1980.00
CGG;FR0013181864;CGG;"Euronext Paris";EUR;0.7498;0.756;0.7172;0.7416;"10/01/22 17:35";CET;14789411;10838112.84
"CGG BSA 1";FR0013309614;CGGBS;"Euronext Paris";EUR;0.0022;0.0026;0.0022;0.0026;"10/01/22 17:17";CET;1426;3.53
"CGG BSA 2";FR0013309622;CGGBT;"Euronext Paris";EUR;0.007;0.007;0.0064;0.0064;"10/01/22 17:17";CET;112140;717.94
"CH.FER DEPARTEMENT";FR0000037871;MLCFD;"Euronext Access Paris";EUR;735.00;735.00;735.00;735.00;"04/01/22 16:30";CET;3;2205.00
"CH.FER VAR GARD N.";FR0000051567;MLCVG;"Euronext Access Paris";EUR;7100.00;7100.00;7100.00;7100.00;"05/01/22 11:30";CET;5;35500.00
"CHARB BONNIER";BE0010381029;-;"Euronext Expert Market";EUR;94.50;94.50;94.50;94.50;"08/09/20 11:30";CET;19;1795.50
"CHARB. HASARD";BE0003256550;-;"Euronext Expert Market";EUR;13.00;13.00;13.00;13.00;"11/08/20 11:30";CET;405;5265.00
CHARGEURS;FR0000130692;CRI;"Euronext Paris";EUR;24.52;24.60;24.06;24.48;"10/01/22 17:36";CET;56765;1380326.44
CHAUSSERIA;FR0000060907;CHSR;"Euronext Paris";EUR;3.80;3.80;3.80;3.80;"10/01/22 11:30";CET;13;49.40
"CHEOPS TECHNOLOGY";FR0010447086;MLCHE;"Euronext Access Paris";EUR;76.00;76.00;76.00;76.00;"10/01/22 11:30";CET;238;18088.00
CHEVRON;US1667641005;CHTEX;"Traded not listed Brussels";USD;96.84;96.84;96.84;96.84;"25/08/21 09:26";CET;5;484.20
CHOICE;BE0974370026;MLTV;"Euronext Access Brussels";EUR;6.80;7.45;6.80;7.45;"10/01/22 16:30";CET;600;4210.00
"CHRISTIAN DIOR";FR0000130403;CDI;"Euronext Paris";EUR;701.50;711.50;687.50;689.50;"10/01/22 17:35";CET;7520;5248231.00
CIBIX;BE0003706208;-;"Euronext Expert Market";EUR;-;-;-;-;-;CET;-;-
"CIBOX INTER A CTIV";FR0000054322;CIB;"Euronext Paris";EUR;0.1214;0.1214;0.115;0.1168;"10/01/22 17:35";CET;355007;41211.39
"CIE BOIS SAUVAGE";BE0003592038;COMB;"Euronext Brussels";EUR;348.00;349.00;340.00;344.00;"10/01/22 17:35";CET;946;327170.00
"CIE DU MONT BLANC";FR0000060428;MLCMB;"Euronext Access Paris";EUR;124.00;124.00;124.00;124.00;"10/01/22 17:24";CET;10;1240.00
"Cie HET ZOUTE";BE0027840017;-;"Euronext Expert Market";EUR;5100.00;5100.00;5100.00;5100.00;"08/12/20 11:30";CET;2;10200.00
CIOA;FR0012384907;MLCIO;"Euronext Access Paris";EUR;1.90;1.94;1.90;1.94;"10/01/22 16:30";CET;2400;4608.00
"CIRCA GROUP";NO0010917594;CIRCA;"Euronext Growth Oslo";NOK;8.00;8.19;7.66;7.68;"10/01/22 16:29";CET;351490;2761251.80
"CISCO SYSTEM INC";US17275R1023;CIS;"Traded not listed Brussels";USD;60.00;60.00;60.00;60.00;"07/01/22 09:06";CET;20;1200.00
CKV;BE0021556221;-;"Euronext Expert Market";EUR;51.47;51.47;51.47;51.47;"13/10/15 11:30";CET;253;13021.91
CLARANOVA;FR0013426004;CLA;"Euronext Paris";EUR;6.15;6.25;5.895;6.10;"10/01/22 17:37";CET;593691;3588841.52
CLASQUIN;FR0004152882;ALCLA;"Euronext Growth Paris";EUR;74.00;74.00;72.80;72.80;"10/01/22 17:35";CET;6230;456889.40
